,Community District,Latitude,Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
895,Upper East Side,40.77155785118406,-73.95572829213262,The Pony Bar,40.769780846710525,-73.95449468539174,Bar
896,Upper East Side,40.77155785118406,-73.95572829213262,Sable's,40.77240748007898,-73.95572690701671,Gourmet Shop
897,Upper East Side,40.77155785118406,-73.95572829213262,Oslo Coffee Roasters,40.769363626993965,-73.95359768642824,Coffee Shop
898,Upper East Side,40.77155785118406,-73.95572829213262,BAR-Coastal,40.77174958310778,-73.95323578115094,Bar
899,Upper East Side,40.77155785118406,-73.95572829213262,Candle Cafe,40.771407,-73.959138,Vegetarian / Vegan Restaurant
900,Upper East Side,40.77155785118406,-73.95572829213262,Cigar Inn,40.76877634685164,-73.95622190002375,Smoke Shop
901,Upper East Side,40.77155785118406,-73.95572829213262,Vero,40.77214656333716,-73.9558292746364,Wine Bar
902,Upper East Side,40.77155785118406,-73.95572829213262,Paper Source,40.77150016132978,-73.9594352363973,Paper / Office Supplies Store
903,Upper East Side,40.77155785118406,-73.95572829213262,La Esquina,40.76945123405223,-73.95778164213363,Taco Place
904,Upper East Side,40.77155785118406,-73.95572829213262,J.G. Melon,40.77105,-73.95931,Burger Joint
905,Upper East Side,40.77155785118406,-73.95572829213262,Maison Kayser,40.77131932572194,-73.95959246401709,Bakery
906,Upper East Side,40.77155785118406,-73.95572829213262,Citarella Gourmet Market - Upper East Side,40.7717467,-73.95872800000001,Grocery Store
907,Upper East Side,40.77155785118406,-73.95572829213262,A Matter of Health,40.77097187266216,-73.95356651718252,Restaurant
908,Upper East Side,40.77155785118406,-73.95572829213262,Bohemian Spirit Restaurant,40.7691142,-73.9565393,Czech Restaurant
909,Upper East Side,40.77155785118406,-73.95572829213262,Eli's Night Shift,40.77434551192844,-73.95751164710708,Bar
910,Upper East Side,40.77155785118406,-73.95572829213262,Mission Ceviche,40.769218,-73.957901,Restaurant
911,Upper East Side,40.77155785118406,-73.95572829213262,CHOPT,40.77379708458151,-73.9578249965559,Salad Place
912,Upper East Side,40.77155785118406,-73.95572829213262,H&H Midtown Bagels East,40.774446,-73.954479,Bagel Shop
913,Upper East Side,40.77155785118406,-73.95572829213262,Sushi Ishikawa,40.7687413369592,-73.95412577434611,Sushi Restaurant
914,Upper East Side,40.77155785118406,-73.95572829213262,A La Turka,40.770127907296214,-73.9574354558078,Turkish Restaurant
915,Upper East Side,40.77155785118406,-73.95572829213262,Sur La Table,40.77207734231519,-73.95904245557166,Kitchen Supply Store
916,Upper East Side,40.77155785118406,-73.95572829213262,The Sweet Shop NYC,40.768295325636124,-73.95500318463608,Dessert Shop
917,Upper East Side,40.77155785118406,-73.95572829213262,Luke's Lobster,40.774804917483856,-73.95442332975948,Seafood Restaurant
918,Upper East Side,40.77155785118406,-73.95572829213262,Harbs,40.773618299799296,-73.95796505700109,Dessert Shop
919,Upper East Side,40.77155785118406,-73.95572829213262,McCabes Wine & Spirits,40.772902454046175,-73.95833836637415,Wine Shop
920,Upper East Side,40.77155785118406,-73.95572829213262,Flying Tiger Copenhagen,40.770898319516576,-73.95993055564092,Gift Shop
921,Upper East Side,40.77155785118406,-73.95572829213262,Pick-A-Bagel,40.77180469118885,-73.95612042299146,Bagel Shop
922,Upper East Side,40.77155785118406,-73.95572829213262,Numero 28 Pizza,40.76929345769922,-73.95496593295218,Pizza Place
923,Upper East Side,40.77155785118406,-73.95572829213262,Campagnola Restaurant,40.76891229915657,-73.95526786844196,Italian Restaurant
924,Upper East Side,40.77155785118406,-73.95572829213262,Zucchero e Pomodori,40.7705713185538,-73.95710722702493,Italian Restaurant
925,Upper East Side,40.77155785118406,-73.95572829213262,Sandros,40.774391808592505,-73.95370694213887,Italian Restaurant
926,Upper East Side,40.77155785118406,-73.95572829213262,San Matteo Pizzeria e Cucina,40.77467365540778,-73.9542213231802,Italian Restaurant
927,Upper East Side,40.77155785118406,-73.95572829213262,Persepolis,40.76977157453949,-73.95761617804439,Middle Eastern Restaurant
928,Upper East Side,40.77155785118406,-73.95572829213262,Bigoi Venezia,40.76995154071836,-73.95748568997048,Italian Restaurant
929,Upper East Side,40.77155785118406,-73.95572829213262,Hutch and Waldo,40.77476755883795,-73.95438884357908,Coffee Shop
930,Upper East Side,40.77155785118406,-73.95572829213262,Inès,40.76877142375057,-73.95420859195518,Café
931,Upper East Side,40.77155785118406,-73.95572829213262,Canyon Road Grill,40.7705841,-73.9536119,Mexican Restaurant
932,Upper East Side,40.77155785118406,-73.95572829213262,A Matter of Health,40.76802836725529,-73.95593309596553,Health Food Store
933,Upper East Side,40.77155785118406,-73.95572829213262,Mel's Burger Bar,40.77109561905668,-73.95669201047615,Burger Joint
934,Upper East Side,40.77155785118406,-73.95572829213262,Yefsi Estiatorio,40.7710280933592,-73.95084973263214,Greek Restaurant
935,Upper East Side,40.77155785118406,-73.95572829213262,T-Bar Steak & Lounge,40.770634172936816,-73.96000318896644,Cocktail Bar
936,Upper East Side,40.77155785118406,-73.95572829213262,787 Coffee,40.774461,-73.955438,Coffee Shop
937,Upper East Side,40.77155785118406,-73.95572829213262,CityRow,40.77484736228385,-73.95674766396186,Gym / Fitness Center
938,Upper East Side,40.77155785118406,-73.95572829213262,Bohemian National Hall,40.76900288892712,-73.95666596661471,Art Gallery
939,Upper East Side,40.77155785118406,-73.95572829213262,Eli's Table,40.77504334998626,-73.95680803408706,American Restaurant
940,Upper East Side,40.77155785118406,-73.95572829213262,Emack & Bolio's Ice Cream,40.773874901539344,-73.95161656040777,Ice Cream Shop
941,Upper East Side,40.77155785118406,-73.95572829213262,Mezzaluna Restaurants,40.771352488755774,-73.95968198776245,Italian Restaurant
942,Upper East Side,40.77155785118406,-73.95572829213262,Handcraft Coffee,40.77353518266607,-73.95967048748328,Coffee Shop
943,Upper East Side,40.77155785118406,-73.95572829213262,Uskudar,40.76976,-73.95802,Turkish Restaurant
944,Upper East Side,40.77155785118406,-73.95572829213262,Le Moulin A Cafe,40.769758369497296,-73.95165179637145,French Restaurant
945,Upper East Side,40.77155785118406,-73.95572829213262,16 Handles,40.775063968818486,-73.95410368526746,Ice Cream Shop
946,Upper East Side,40.77155785118406,-73.95572829213262,Wine Emporium,40.77431612990159,-73.9543730777178,Liquor Store
947,Upper East Side,40.77155785118406,-73.95572829213262,Bareburger,40.768504958401984,-73.95519116524162,Burger Joint
948,Upper East Side,40.77155785118406,-73.95572829213262,Journelle,40.77040141443128,-73.96018265489835,Lingerie Store
949,Upper East Side,40.77155785118406,-73.95572829213262,Agora Turkish Restaurant,40.77491934703726,-73.95413249731064,Turkish Restaurant
950,Upper East Side,40.77155785118406,-73.95572829213262,Dos Toros Taqueria,40.77395007083009,-73.95966838277417,Burrito Place
951,Upper East Side,40.77155785118406,-73.95572829213262,Amura Japanese Cuisine,40.77492786445796,-73.95393883303005,Japanese Restaurant
952,Upper East Side,40.77155785118406,-73.95572829213262,Tanoshi Sushi,40.76774705779318,-73.95320282682466,Sushi Restaurant
953,Upper East Side,40.77155785118406,-73.95572829213262,Lester's,40.77382,-73.95448,Kids Store
954,Upper East Side,40.77155785118406,-73.95572829213262,Delizia 73 Ristorante & Pizza,40.76873386522408,-73.95533009269842,Italian Restaurant
955,Upper East Side,40.77155785118406,-73.95572829213262,francesca's,40.772166,-73.958612,Boutique
956,Upper East Side,40.77155785118406,-73.95572829213262,Mei-jin Ramen,40.77502,-73.953579,Ramen Restaurant
957,Upper East Side,40.77155785118406,-73.95572829213262,Yuka Japanese Restaurant,40.774580512657266,-73.95420628952148,Sushi Restaurant
958,Upper East Side,40.77155785118406,-73.95572829213262,Joe the Art of Coffee,40.7720441944042,-73.96080496387015,Coffee Shop
959,Upper East Side,40.77155785118406,-73.95572829213262,The Waterfall Mansion,40.77499728750287,-73.95690215236247,Art Gallery
960,Upper East Side,40.77155785118406,-73.95572829213262,Orsay,40.77242347784402,-73.96069870245756,French Restaurant
961,Upper East Side,40.77155785118406,-73.95572829213262,Emmy Squared,40.775582,-73.956576,Pizza Place
962,Upper East Side,40.77155785118406,-73.95572829213262,Ateaz Organic Coffee & Tea,40.77512350306485,-73.95381298270253,Café
963,Upper East Side,40.77155785118406,-73.95572829213262,Marymount Manhattan College,40.769232464055726,-73.95965795209456,College Academic Building
964,Upper East Side,40.77155785118406,-73.95572829213262,Jupioca,40.770317476852995,-73.95124631667021,Juice Bar
965,Upper East Side,40.77155785118406,-73.95572829213262,Rangoli Exquisite Indian Cuisine,40.76924655664551,-73.95814435124595,Indian Restaurant
966,Upper East Side,40.77155785118406,-73.95572829213262,European Wax Center,40.774382937019936,-73.95125968388328,Health & Beauty Service
967,Upper East Side,40.77155785118406,-73.95572829213262,Insomnia Cookies,40.77518619361774,-73.95375954510271,Dessert Shop
